Date;Start;End;Generation_DE Moorburg B [MW] Original resolutions;Generation_DE Moorburg A [MW] Original resolutions
03.07.2021;10:00;11:00;0;0
03.07.2021;11:00;12:00;0;0
03.07.2021;12:00;13:00;0;0
03.07.2021;13:00;14:00;0;0
03.07.2021;14:00;15:00;0;0
03.07.2021;15:00;16:00;0;0
03.07.2021;16:00;17:00;0;0
03.07.2021;17:00;18:00;0;0
03.07.2021;18:00;19:00;0;0
03.07.2021;19:00;20:00;0;0
03.07.2021;20:00;21:00;0;0
03.07.2021;21:00;22:00;0;0
03.07.2021;22:00;23:00;0;0
03.07.2021;23:00;00:00;0;0
04.07.2021;00:00;01:00;0;0
04.07.2021;01:00;02:00;0;0
04.07.2021;02:00;03:00;0;0
04.07.2021;03:00;04:00;0;0
04.07.2021;04:00;05:00;0;0
04.07.2021;05:00;06:00;0;0
04.07.2021;06:00;07:00;0;0
04.07.2021;07:00;08:00;0;0
04.07.2021;08:00;09:00;0;0
04.07.2021;09:00;10:00;0;0
04.07.2021;10:00;11:00;0;0
04.07.2021;11:00;12:00;0;0
04.07.2021;12:00;13:00;0;0
04.07.2021;13:00;14:00;0;0
04.07.2021;14:00;15:00;0;0
04.07.2021;15:00;16:00;0;0
04.07.2021;16:00;17:00;0;0
04.07.2021;17:00;18:00;0;0
04.07.2021;18:00;19:00;0;0
04.07.2021;19:00;20:00;0;0
04.07.2021;20:00;21:00;0;0
04.07.2021;21:00;22:00;0;0
04.07.2021;22:00;23:00;0;0
04.07.2021;23:00;00:00;0;0
05.07.2021;00:00;01:00;0;0
05.07.2021;01:00;02:00;0;0
05.07.2021;02:00;03:00;0;0
05.07.2021;03:00;04:00;0;0
05.07.2021;04:00;05:00;0;0
05.07.2021;05:00;06:00;0;0
05.07.2021;06:00;07:00;0;0
05.07.2021;07:00;08:00;0;0
05.07.2021;08:00;09:00;0;0
05.07.2021;09:00;10:00;0;0
05.07.2021;10:00;11:00;0;0
05.07.2021;11:00;12:00;0;0
05.07.2021;12:00;13:00;0;0
05.07.2021;13:00;14:00;0;0
05.07.2021;14:00;15:00;0;0
05.07.2021;15:00;16:00;0;0
05.07.2021;16:00;17:00;0;0
05.07.2021;17:00;18:00;0;0
05.07.2021;18:00;19:00;0;0
05.07.2021;19:00;20:00;0;0
05.07.2021;20:00;21:00;0;0
05.07.2021;21:00;22:00;0;0
05.07.2021;22:00;23:00;0;0
05.07.2021;23:00;00:00;0;0
06.07.2021;00:00;01:00;0;0
06.07.2021;01:00;02:00;0;0
06.07.2021;02:00;03:00;0;0
06.07.2021;03:00;04:00;0;0
06.07.2021;04:00;05:00;0;0
06.07.2021;05:00;06:00;0;0
06.07.2021;06:00;07:00;0;0
06.07.2021;07:00;08:00;0;0
06.07.2021;08:00;09:00;0;0
06.07.2021;09:00;10:00;0;0
06.07.2021;10:00;11:00;0;0
06.07.2021;11:00;12:00;0;0
06.07.2021;12:00;13:00;0;0
06.07.2021;13:00;14:00;0;0
06.07.2021;14:00;15:00;0;0
06.07.2021;15:00;16:00;0;0
06.07.2021;16:00;17:00;0;0
06.07.2021;17:00;18:00;0;0
06.07.2021;18:00;19:00;0;0
06.07.2021;19:00;20:00;0;0
06.07.2021;20:00;21:00;0;0
06.07.2021;21:00;22:00;0;0
06.07.2021;22:00;23:00;0;0
06.07.2021;23:00;00:00;0;0
07.07.2021;00:00;01:00;0;0
07.07.2021;01:00;02:00;0;0
07.07.2021;02:00;03:00;0;0
07.07.2021;03:00;04:00;0;0
07.07.2021;04:00;05:00;0;0
07.07.2021;05:00;06:00;0;0
07.07.2021;06:00;07:00;0;0
07.07.2021;07:00;08:00;0;0
07.07.2021;08:00;09:00;0;0
07.07.2021;09:00;10:00;0;0
07.07.2021;10:00;11:00;0;0
07.07.2021;11:00;12:00;0;0
07.07.2021;12:00;13:00;0;0
07.07.2021;13:00;14:00;0;0
07.07.2021;14:00;15:00;0;0
07.07.2021;15:00;16:00;0;0
07.07.2021;16:00;17:00;0;0
07.07.2021;17:00;18:00;0;0
07.07.2021;18:00;19:00;0;0
07.07.2021;19:00;20:00;0;0
07.07.2021;20:00;21:00;0;0
07.07.2021;21:00;22:00;0;0
07.07.2021;22:00;23:00;0;0
07.07.2021;23:00;00:00;0;0
08.07.2021;00:00;01:00;-;-
08.07.2021;01:00;02:00;-;-
08.07.2021;02:00;03:00;-;-
08.07.2021;03:00;04:00;-;-
08.07.2021;04:00;05:00;-;-
08.07.2021;05:00;06:00;-;-
08.07.2021;06:00;07:00;-;-
08.07.2021;07:00;08:00;-;-
08.07.2021;08:00;09:00;-;-
08.07.2021;09:00;10:00;-;-
08.07.2021;10:00;11:00;-;-
08.07.2021;11:00;12:00;-;-
08.07.2021;12:00;13:00;-;-
08.07.2021;13:00;14:00;-;-
08.07.2021;14:00;15:00;-;-
08.07.2021;15:00;16:00;-;-
08.07.2021;16:00;17:00;-;-
08.07.2021;17:00;18:00;-;-
08.07.2021;18:00;19:00;-;-
08.07.2021;19:00;20:00;-;-
08.07.2021;20:00;21:00;-;-
08.07.2021;21:00;22:00;-;-
08.07.2021;22:00;23:00;-;-
08.07.2021;23:00;00:00;-;-
09.07.2021;00:00;01:00;-;-
09.07.2021;01:00;02:00;-;-
09.07.2021;02:00;03:00;-;-
09.07.2021;03:00;04:00;-;-
09.07.2021;04:00;05:00;-;-
09.07.2021;05:00;06:00;-;-
09.07.2021;06:00;07:00;-;-
09.07.2021;07:00;08:00;-;-
09.07.2021;08:00;09:00;-;-
09.07.2021;09:00;10:00;-;-
09.07.2021;10:00;11:00;-;-
09.07.2021;11:00;12:00;-;-
09.07.2021;12:00;13:00;-;-
09.07.2021;13:00;14:00;-;-
09.07.2021;14:00;15:00;-;-
09.07.2021;15:00;16:00;-;-
09.07.2021;16:00;17:00;-;-
09.07.2021;17:00;18:00;-;-
09.07.2021;18:00;19:00;-;-
09.07.2021;19:00;20:00;-;-
09.07.2021;20:00;21:00;-;-
09.07.2021;21:00;22:00;-;-
09.07.2021;22:00;23:00;-;-
09.07.2021;23:00;00:00;-;-
10.07.2021;00:00;01:00;-;-
10.07.2021;01:00;02:00;-;-
10.07.2021;02:00;03:00;-;-
10.07.2021;03:00;04:00;-;-
10.07.2021;04:00;05:00;-;-
10.07.2021;05:00;06:00;-;-
10.07.2021;06:00;07:00;-;-
10.07.2021;07:00;08:00;-;-
10.07.2021;08:00;09:00;-;-
10.07.2021;09:00;10:00;-;-
10.07.2021;10:00;11:00;-;-
10.07.2021;11:00;12:00;-;-
10.07.2021;12:00;13:00;-;-
10.07.2021;13:00;14:00;-;-
10.07.2021;14:00;15:00;-;-
10.07.2021;15:00;16:00;-;-
10.07.2021;16:00;17:00;-;-
10.07.2021;17:00;18:00;-;-
10.07.2021;18:00;19:00;-;-
10.07.2021;19:00;20:00;-;-
10.07.2021;20:00;21:00;-;-
10.07.2021;21:00;22:00;-;-
10.07.2021;22:00;23:00;-;-
10.07.2021;23:00;00:00;-;-
11.07.2021;00:00;01:00;-;-
11.07.2021;01:00;02:00;-;-
11.07.2021;02:00;03:00;-;-
11.07.2021;03:00;04:00;-;-
11.07.2021;04:00;05:00;-;-
11.07.2021;05:00;06:00;-;-
11.07.2021;06:00;07:00;-;-
11.07.2021;07:00;08:00;-;-
11.07.2021;08:00;09:00;-;-
11.07.2021;09:00;10:00;-;-
11.07.2021;10:00;11:00;-;-
11.07.2021;11:00;12:00;-;-
11.07.2021;12:00;13:00;-;-
11.07.2021;13:00;14:00;-;-
11.07.2021;14:00;15:00;-;-
11.07.2021;15:00;16:00;-;-
11.07.2021;16:00;17:00;-;-
11.07.2021;17:00;18:00;-;-
11.07.2021;18:00;19:00;-;-
11.07.2021;19:00;20:00;-;-
11.07.2021;20:00;21:00;-;-
11.07.2021;21:00;22:00;-;-
11.07.2021;22:00;23:00;-;-
11.07.2021;23:00;00:00;-;-
